true_lat,true_lon,pred_lat,pred_lon,error_m
41.099120,29.026440,41.105414,29.023066,754.305686
41.100190,29.021630,41.105414,29.023066,592.614822
41.105840,29.027810,41.105414,29.023066,401.280423
41.107810,29.025490,41.105414,29.023066,335.010470
41.105500,29.015400,41.105414,29.023066,644.033123
41.106630,29.027640,41.105414,29.023066,407.231264
41.105650,29.020410,41.105414,29.023066,224.646441
41.108020,29.021510,41.105414,29.023066,317.517279
41.102330,29.017860,41.105414,29.023066,555.514156
41.107590,29.022870,41.105414,29.023066,242.169895
41.100300,29.021430,41.105414,29.023066,584.381593
41.107730,29.022630,41.105414,29.023066,259.753152
41.107860,29.025200,41.105414,29.023066,325.409437
41.101730,29.018330,41.105414,29.023066,570.713025
41.106630,29.016100,41.105414,29.023066,600.527094
41.107770,29.024080,41.105414,29.023066,275.112379
41.107730,29.023930,41.105414,29.023066,267.198492
41.107180,29.029170,41.105414,29.023066,548.936265
41.100580,29.021190,41.105414,29.023066,559.547288
41.106290,29.026440,41.105414,29.023066,299.622458
41.101210,29.019310,41.105414,29.023066,563.542998
41.104910,29.024390,41.105414,29.023066,124.519610
41.106930,29.021500,41.105414,29.023066,213.625421
41.099420,29.027210,41.105414,29.023066,751.236934
41.098950,29.025400,41.105414,29.023066,744.203492
41.105180,29.015670,41.105414,29.023066,621.829586
41.105740,29.020700,41.105414,29.023066,202.019344
41.106410,29.027700,41.105414,29.023066,404.643626
41.107990,29.022070,41.105414,29.023066,298.019084
41.107750,29.026190,41.105414,29.023066,368.960662
41.104360,29.020160,41.105414,29.023066,270.754060
41.106630,29.027640,41.105414,29.023066,407.231264
41.105000,29.015840,41.105414,29.023066,608.747380
41.106870,29.027580,41.105414,29.023066,412.184365
41.104360,29.020070,41.105414,29.023066,277.589796
41.100270,29.021470,41.105414,29.023066,586.843498
41.100250,29.021640,41.105414,29.023066,585.920227
41.106020,29.015430,41.105414,29.023066,644.956246
41.105540,29.020140,41.105414,29.023066,246.193692
41.101080,29.019860,41.105414,29.023066,551.588640
41.099270,29.023600,41.105414,29.023066,683.848472
41.106410,29.027700,41.105414,29.023066,404.643626
41.099370,29.023670,41.105414,29.023066,673.184741
41.104710,29.016110,41.105414,29.023066,589.539663
41.107900,29.027050,41.105414,29.023066,433.798482
41.107830,29.020420,41.105414,29.023066,348.382721
41.107570,29.019300,41.105414,29.023066,396.719745
41.105370,29.026620,41.105414,29.023066,298.568626
41.099400,29.023430,41.105414,29.023066,668.638109
41.105340,29.027530,41.105414,29.023066,375.059972
41.107470,29.021880,41.105414,29.023066,249.078151
41.107690,29.023770,41.105414,29.023066,259.538428
41.104760,29.023650,41.105414,29.023066,87.679727
41.104630,29.022410,41.105414,29.023066,103.088340
41.107680,29.023760,41.105414,29.023066,258.266332
41.105720,29.020620,41.105414,29.023066,208.260987
41.105300,29.026630,41.105414,29.023066,299.637661
41.099650,29.027470,41.105414,29.023066,739.380371
41.099960,29.021970,41.105414,29.023066,612.706533
41.105660,29.022760,41.105414,29.023066,37.483477
41.105160,29.026120,41.105414,29.023066,258.079337
41.104530,29.021480,41.105414,29.023066,165.529719
41.107890,29.024610,41.105414,29.023066,303.976703
41.106020,29.015430,41.105414,29.023066,644.956246
41.107210,29.022570,41.105414,29.023066,203.716041
41.106970,29.022510,41.105414,29.023066,178.959047
41.105890,29.026530,41.105414,29.023066,295.720878
41.106350,29.026450,41.105414,29.023066,302.639407
41.107750,29.026190,41.105414,29.023066,368.960662
41.108000,29.027660,41.105414,29.023066,480.993433
41.107230,29.029490,41.105414,29.023066,576.043119
41.105240,29.022860,41.105414,29.023066,25.983604
41.107550,29.022680,41.105414,29.023066,239.374281
41.099940,29.028150,41.105414,29.023066,742.975407
41.107610,29.023420,41.105414,29.023066,245.634983
41.099250,29.024160,41.105414,29.023066,690.736852
41.107580,29.022000,41.105414,29.023066,256.631193
41.107670,29.023710,41.105414,29.023066,256.265386
41.107900,29.024720,41.105414,29.023066,309.023650
41.101080,29.019830,41.105414,29.023066,552.823527
41.104680,29.019940,41.105414,29.023066,274.975739
41.107600,29.023380,41.105414,29.023066,244.146980
41.104500,29.021050,41.105414,29.023066,197.473308
41.107510,29.019110,41.105414,29.023066,405.701258
41.107600,29.026220,41.105414,29.023066,359.300498
41.107680,29.022210,41.105414,29.023066,261.679797
41.100830,29.020670,41.105414,29.023066,547.474491
41.105830,29.015340,41.105414,29.023066,650.640255
41.103080,29.017430,41.105414,29.023066,539.784313
41.103580,29.017050,41.105414,29.023066,544.886927
41.106670,29.022520,41.105414,29.023066,146.790183
41.106320,29.015690,41.105414,29.023066,627.707463
41.107660,29.022730,41.105414,29.023066,250.976073
41.107600,29.023380,41.105414,29.023066,244.146980
41.107510,29.029150,41.107625,29.028867,26.954248
41.107150,29.026310,41.105414,29.023066,333.763016
41.107880,29.026860,41.105414,29.023066,420.158177
41.105540,29.026590,41.105414,29.023066,296.335669
41.104710,29.023030,41.105414,29.023066,78.291256
41.105940,29.021410,41.105414,29.023066,150.864688
41.104590,29.016210,41.105414,29.023066,583.158725
41.104540,29.021510,41.105414,29.023066,162.843398
41.105780,29.026560,41.105414,29.023066,296.281439
41.107350,29.022650,41.105414,29.023066,217.779031
41.105540,29.020140,41.105414,29.023066,246.193692
41.107650,29.019560,41.105414,29.023066,385.198310
41.106870,29.027580,41.105414,29.023066,412.184365
41.105780,29.026560,41.105414,29.023066,296.281439
41.099160,29.024490,41.105414,29.023066,704.816005
41.107600,29.023380,41.105414,29.023066,244.146980
41.105120,29.026080,41.105414,29.023066,255.270772
41.104430,29.020590,41.105414,29.023066,234.982016
41.104440,29.016360,41.105414,29.023066,573.627003
41.107820,29.026150,41.105414,29.023066,372.119671
41.107810,29.026110,41.105414,29.023066,368.987062
41.107140,29.029100,41.105414,29.023066,541.861456
41.105720,29.022740,41.105414,29.023066,43.612724
41.107880,29.025080,41.105414,29.023066,321.855250
